TEXT,GENERAL TAG,SPECIFIC TAG,CATEGORIES,PHRASES
@jakubiak_marek Ruskie wystawią rachunek Łotwie i Estonii - 25mln ofiar smiertelnych wojna ojczyźniana,0,0,,
@RafalJuszczyk28 @DudasGrzegorz @leszekmilewski W B-klasie to za wszystko winny jest bramkarz :P,0,0,,
@ilo401 @neuropek @tvp_info @pisorgpl Poproszę o dowody na to dobro a nie populistyczne hasła.,0,0,,
"Dla mnie to nędza, wielki prezes wspierał niepełnosprawnych, a teraz kolanko",0,0,,
"@KamillKania Chodzi mi, że zgłaszanie młodych do rozgrywek nie jest niczym nowym i nie oznacza, że nagle zacznie grać.",0,0,,
"@tak_reasumujac @atlaskotow @R_A_Ziemkiewicz Nie oglądałeś, poszukaj jest gdzieś, żenada, nie da się tego słuchać",0,0,,
"@daria_utf Śmiech na sali 4,5 k to poziom 3 ligi",0,0,,
"Jestem taką sierotą, nic mi nie wychodzi, wszyscy mnie odrzucają, ja nawet siebie mam dosyć",0,0,,
"@EmilKot @zmierczi93 @PogonSzczecin @GornikZabrzeSSA Ja trzymam kciuki, ale też zauważam, że już wiosną Górnikowi łatwo nie było.",0,0,,
"@HeelPiTeRo Jakby był taki VAR, jak na Mundialu, to wszystko byłoby w granicach :D",0,0,,
@zascianek3000 @SamPereira_ Macie prowokuj bo znowu będziesz płakał że ci prawdę powiem.,0,0,,
@preciouscliffo Ej zrób mi takie tez xd,0,0,,
@WMiodonski @TSmokowski Haha od razu do reprezentacji 😂,0,0,,
"@WojciechMucha Wychodziłoby na to, że Stany są teraz w Unii Europejskiej. Ale skoro Australia może być na Eurowizji...",0,0,,
@MaciejWasilews2 Przecież publicznie oświadczył jakiś czas temu że idzie do WOT....,0,0,,
@JustaBlaszczyk no to to miała w KrK :),0,0,,
@cwiakala Oczywiście chodzi mi kluby gdzie pieniędzy niebrakuje na trenera,0,0,,
"Błagam nic o zakazie handlu, to tak jak z tym człekiem co patrzy w górę, a za chwilę tłumek",0,0,,
"14:45, ale koszyków nadal nie ma 😂",0,0,,
@lis_tomasz @GiertychRoman Powinni jeszcze sadzać za oszustwa prasowe i durne wypowiedzi w mediach,0,0,,
RT @ZStolarz: @lis_tomasz @GiertychRoman Powinni jeszcze sadzać za oszustwa prasowe i durne wypowiedzi w mediach,0,0,,
@R_Jaskot do czego teraz służy ten kompleks ?,0,0,,
"@ravenravenPL Zawsze z zakupów jesteś zadowolony, widać długie zastanawianie i nie kupowanie pod wpływem chwili wychodzi na dobre",0,0,,
"@yyaann17 \""Fileciki z drozdów\"" są właśnie z Bułhakowa 😎",0,0,,
#Wypozyczeni Widzew - Skra 2:0.\nMarcin Pigiel rozegrał 90 minut.,0,0,,
@M_Wawrzynowski nie wszedł do Wisły bo nie był zainteresowany tylko sobie darmową reklame robił  @TDanisz @LukaszOlkowicz,0,0,,
@MiBiBialonski A za ile dni przyjdą wyniki testów medycznych Paixao i kiedy Coca-cola na koszulkach Wisły ?,0,0,,
THIS IS WHY I LOVE THE INTERNET 😂😂😂\n\nhttps://t.co/obxKCqhOwH,0,0,,
RT @Footygoneviral: THIS IS WHY I LOVE THE INTERNET 😂😂😂\n\nhttps://t.co/obxKCqhOwH,0,0,,
@emmettbrown80 Liczą się zdobyte punkty czy ich różnica/stosunek?,0,0,,
"@przemekbator czyli jak ktoś je rosyjskie dania to jest zwolennikiem Putina, tak ?",0,0,,
"@R_A_Ziemkiewicz @TVRepublikapl Czas pokaże kto jest kim, mącicielu, szkodniku, haha do gazu haha",1,1,"atk, atk","mącicielu, szkodniku, do gazu, haha do gazu"
Samochody ciągnące za sobą billboardy pojadą pod siedzibę niemieckiej stacji telewizyjnej @ZDF \n#GermanDeathCamps \nhttps://t.co/lddozkbAsN,0,0,,
RT @tvp_info: Samochody ciągnące za sobą billboardy pojadą pod siedzibę niemieckiej stacji telewizyjnej @ZDF \n#GermanDeathCamps \nhttps://t.…,0,0,,
@ZelekZyzynski Choć po tym zdjęciu jeśli bym miał je opisać to żonie plecak nic nierobi natomiast tobie trochę brakuje oddechu ;),0,0,,
"@MalgorzataW5 Moja empatia maleje wprost proporcjonalnie do skali roszczeń. Dziś min. Rafalska jutro PMM,a pojutrze cały  rząd.",0,0,,
@Kardon1986_2 Bzdura. Nie działa to aż w takim stopniu.,0,0,,
@WeszloCom Cierzniak musiał roznosić ulotki albo ubierać choinke ? Chyba coś mi umknęło,0,0,,
@tterlikowski Czemu nie ma u Pana takiego wzmozenia jak topią sie dzieci uchodzcow?,0,0,,
@DJuszczyk @DamianDukat @wislafan @grzeesss @AveWisla I jeszcze jedno sprostowanie: \nMam na myśli Damiana J.,0,0,,
"@Durin90 Nie jest duży, z taką mocą to petarda do tego jak trzeba na 4 kola napęd",0,0,,
Serbom potrzeba 8 punktów w 3. secie do awansu.,0,0,,
@h_demboveac Kartkę za faul dostał Simoes (nr 8). Helder Lopes dostał za co innego czerwień bezpośrednio.,0,0,,
@Exter1906 @survi777 potem będziesz musiał odszczekiwać te słowa :D,0,0,,
@napalonywikary Piekny synek @jakubiak_marek może razem chodzili w rajtuzach,0,0,,
"@dorota_pytel @EUntefuhrer I takie takie wpisy: \""Adrian Juda, nigdy więcej\"" człowiekowi jakoś raźniej",0,0,,
@niegrzeczny_zen @Commentator_PL @czlowiek_bobr Dobrymi intencjami pieklo jest wybrukowane,0,0,,
@2x45info @PrzemysawMicha2 Necidowi też zaglądaliście w statystyki i je komentowaliście ?,0,0,,
"@Jeremy30600896 @batmar14 Chyba powinieneś zmienić lekarza, pomyśl o tym jeżeli ta umiejętność nie jest dla Ciebie zbyt skomplikowana.",0,0,,
"@preciouscliffo No to fajnie, bo zazwyczaj na 1 i trochę 2 roku jest więcej zapychaczy niż normalnych zajęć 😂",0,0,,
Dzisiaj 54 na rowerze z Manusiem po piachu we lesie. Punkt zborny Czerwony Bór przy więzieniu. Manuś ma sentyment,0,0,,
@mzietara7 Można wiedzieć o co chodzi ? :),0,0,,
@niegrzeczny_zen @Ukashq No wieś tak do mnie nie mów,0,0,,
"@sjastrzebowski Się kurwa wypaliłeś, trochę szkoda. Alkohol jednak  zabija komórki",0,0,,
"@zbyszek1989 @WPalacu @AndrzejDuda Bynajmniej. Mogę Pana zapewnić, że to nie była ustawka.",0,0,,
"@StZerko Przełącz szybko, tam tylko dekadencja i hedonizm, zepsucie, gender",0,0,,
@batmar14 @Jeremy30600896 Czego ona tak wrzeszczy? Poziomem wrzasku chce przekonać do siebie słuchających?,0,0,,
@JustaBlaszczyk @Sejmus81 wiem że nie ta pozycja.Napisałem ktoś pokroju Katki a nie że Katka.,0,0,,
Mam ochote na jakiś super film,0,0,,
"@rafvile Zima to działa na wyobraźnię, myślenie abstrakcyjne",0,0,,
@tvp_info @mblaszczak A co ze starymi komuchami i prokuratorami stanu wojennego w waszych szeregach? Oni w co się przebrali?,0,0,,
@roseforbrooklyn Miłego dnia Ci życzę 🌼,0,0,,
@Apacz10 @MarcinRola89 Wszyscy się podniecają szczątkami informacji a do prawidłowej oceny potrzebna jest kompletna wiedza,0,0,,
@LukaszOlkowicz ale świry! Ale śmieszne! Nikt jeszcze nie zrobił manekinchallenge!,0,0,,
@JarekGr @tvp_info Życzę Ci takiego próżniactwa. Nie komentuj czegoś o czym noeasz zielonego pojęcia.,0,0,,
"@Erem64 Wszędzie widzi komunistów, chyba tatuś zrobił mu krzywdę",1,1,,
@zmacu_ @karol_zniszczol @MateuszMiga Mam tak samo jak ty. Strzelam ze niewyszla.\nZa to faul blaszczykowskiego w meczu z Italia naciagany ;),0,0,,
"@RPisarzowski Pierwsza linia frontu, szkoda że chełm na łeb nie wchodzi",0,0,,
"Jestem pod wielkim wrażeniem, co tu gadać",0,0,,
@oksztulak To oni nie grają w MLS? 😛,0,0,,
Weź mnie nie wkurwiają gnoju,1,1,wul,
@StarlightMaddie Jednak umiejętność łączenia kropek to ja mam 😂,0,0,,
"@EMichalik @SuperNiania @bbudka Może podratował SKOKI, albo Możejki",0,0,,
Wszystko przez Żydów co nie @R_A_Ziemkiewicz @sjastrzebowski,0,0,,
@MrWhitie Nie rozumiem tylko dlaczego ze 142 g mięsa wyszło 100 g kabanosów 🤔,0,0,,
"@wPolscepl @JacekKarnowski @MorawieckiM Śliczny , kochany nasz premier, jak z obrazka",0,0,,
@polsatsport czemu nie ma na polsat sport news meczu Liechtenstein - Gibraltar skoro jest we wszystkich programach ?...,0,0,,
Bramki we Włoszech są chyba jakieś inne niż w kadrze.,0,0,,
@pulkownikWareda moge się zgodzić że jeszcze trzeba dać czas Sobolowi ale jakby mu dali trenera od którego można się czegoś nauczyć,0,0,,
@daria_utf Co do Ronaldo i Portugalii to wydaje się mi ze przegrają trzeci mecz i pakują walizki.tak w roli zrozumienia mnie 😉,0,0,,
"@sjastrzebowski Każdy tak powinien z pisdzielstwem i będzie,  było sobie pisdzielstwo",0,0,,
"Heeeheee, prawda to, 100 %, ruskie dziwki @R_A_Ziemkiewicz @sjastrzebowski pewne na 100%",1,2,wul,ruskie dziwki
"@AlicjaRoslan Nie gonimy, bo niewiele wychodzi. Odkrycie się już teraz to byłoby samobójstwo.",0,0,,
"@srutututu_x Jeszcze nie widziałam, żeby ktoś na moim tl tak pisał",0,0,,
@andrzejakub @HeelPiTeRo Żaden VAR-owiec tego by nie uznał za rażący błąd.,0,0,,
Detoks m-c noga w ortezie. Bylo mi to potrzebne,0,0,,
@hug_me_justin_b O kurcze a co tam,0,0,,
@BezretuszuTVP @MiAdamczyk @tvp_info @ZiobroPL @MS_GOV_PL Po cholerę ci pytania? Przecież dostaniesz z PiSu na kartce.,0,0,,
"@DamianDukat @DanielGromek @seraczyn Każdy mecz jest inny, ale nasza gra niestety ciągle tak samo chujowa.",0,0,,
"Przykro jest usłyszeć, że ktoś nawet o Tobie nie myślał, gdy Ty umierałaś z tęsknoty",0,0,,
"RT @krzyk0niemy: Przykro jest usłyszeć, że ktoś nawet o Tobie nie myślał, gdy Ty umierałaś z tęsknoty",0,0,,
"Premier @MorawieckiM w #Tychy: Tak, jak spełniamy nasze obietnice w rządzie, tak będziemy spełniać je w samorządzie. #DotrzymujemySłowa",0,0,,
"RT @pisorgpl: Premier @MorawieckiM w #Tychy: Tak, jak spełniamy nasze obietnice w rządzie, tak będziemy spełniać je w samorządzie. #Dotrzym…",0,0,,
"@MarcJachacz @Pazdziernikowa Nic nie zrobil, ty i twój ojciec macie zasługi",0,0,,
@MatkaPolka_ No tak ale głupota im pozostała😁😁,0,0,,
@kamilkostogrys @Swiatwgbragiela Dobrze że w bierkach nie są mistrzem bo wtedy byłoby pozamiatane,0,0,,
@JustaBlaszczyk ale myślałem że wyróżnisz ten dzień w kalendarzu :),0,0,,
@JustaBlaszczyk @CCC_Polkowice dzisiaj to nie powinniśmy się śmiać z nikogo :P,0,0,,
@JanGrabiec Kaczyński ciężko pracował na to przez 8 lat.,0,0,,
RT @AbulafiaPotocki: @JanGrabiec Kaczyński ciężko pracował na to przez 8 lat.,0,0,,
"@vwgoral Przecież te zjeby chyba wiedza że tvn 24 nadaje tylko w platnej. Tacy wrogowie, szczyj na nich",1,2,atk,
"P zabrał mnie dzisiaj na spacer i pograliśmy w siatkówkę trochę 😂 w sumie czuje się znacznie lepiej, nie podziękowałam mu nawet za to",0,0,,
@MateuszMiga Czyżby się mu mecze pomyliły czy z promilami przesadził? ;),0,0,,
@Piechocinski Mam znajomą która pracuje 6h trzy dni w tygodniu i ma 50 tyś,0,0,,
"@m_borzecki @sz_janczyk @w_yzwa @StanikowskiM Co się stało z Hubertem Gostomskim tak w ogóle, że wypadł z jedenastki?",0,0,,
@StZerko Muszę zdobyć taki znak  😎,0,0,,
@lbartnicki @SCBragaOficial a do jakiego klubu odchodzi ?,0,0,,
"@yyaann17 Raczej je przebiła, bo dno osiągnęła już dosyć dawno.",0,0,,
"@wittamina I znowu będę musiał do pracy rowerem  jeździć, żeby nie mieć wyrzutów sumienia",0,0,,
@TygodnikWPROST Też się debile nie szczepią?,0,0,,
"@TDanisz czyli dystrybucja biletów jeszcze przede mną :) Po prostu mam uczulenie na pewnych nierzetelnych \""dziennikarzy\""",0,0,,
@rollauerjacek i gdzie jest Handzlik ?,0,0,,
@JustaBlaszczyk przejrzałem skład Miedzi. 5 zawodników oskarżonych o korupcje w pierwszym składzie :),0,0,,
"Co teraz zrobi szalona ekipa endeków @jakubiak_marek @pkukiz i reszta @pisorgpl to scierwa, zdrajcy, szubienica, bereza?",1,2,"atk, atk","scierwa, zdrajcy, szubienica, bereza"
"Nagrody, premie, karty, kurwy na telefon, spowiedź przez telefon,",0,0,,
Dziedziczne wykonawcy R.U.T.A. \u0026amp; Paprika Korps\nhttps://t.co/jbjOVH8xA7,0,0,,
@kacperkami15 @MFEDDEK A roku nie można normalnie napisać ?,0,0,,
"@Jan_Kunert Dziękujemy, a ode mnie dla Juniora :-)",0,0,,
@Filip_Kotlarz @WojciechMucha Właśnie! Musimy zacząć grać w szachy!,0,0,,
@sjastrzebowski Ty aby nie zacząleś ćpać przez wydumane problemy?,0,0,,
@pisorgpl @PatrykJaki Czyli nadal pieprzy jak potłuczony,0,0,,
To głupota żeby czekać dwa tygodnie na dokument,0,0,,
"@Angie777W Szacun za rt, proszę o więcej pisdzielskej  hipokryzji",0,0,,
@shineofharmony A mi mówili ze jak nie wiem jak skręcić to mam patrzeć na kierunkowskaz i tak skręcać wtf 😂😂😂,0,0,,
"Cyyyyyk, mamy już zapis dzisiejszej Strefy Kibica z trenerem Ireneuszem Mamrotem. Zapraszamy do słuchania. 😊\nhttps://t.co/RME1zo0xjz",0,0,,
@gpuzon Nie wiem. Jak masz możliwość to sprawdz kartki.,0,0,,
"@napalonywikary A jak ja, leżę i jęczę i dyszę",0,0,,
@HeelPiTeRo @Jagiellonia1920 @EuropaLeague Nie paraduj w pasiaku po Stambule i przeżyjesz ;p,0,0,,
#NAME?,0,0,,
"@pisorgpl @TomaszPoreba @wirtualnapolska Przestańcie kraść, kłamać i demolować państwo to wtedy pogadamy",0,0,,
"@K_Stanowski @MroziuPL95 Takie gadanie jak z Angulo, że tylko do Athletiku mógłby iść. Sam o tym pisałeś.",0,0,,
@prezydentpl Wszyscy mają cię w d....udzie a ty dalej brniesz pajacu.,0,0,,
"@cutecreaturex nie wiem dlaczego tak jest ale cieszę się, że nie jestem w tym sama XD",0,0,,
@TSmokowski @BL_1916 @MaciejWandzel po awanturze z Jagą były te same gadki,0,0,,
"@HeelPiTeRo @Chmielevsky10 Dobra, poprzedni tweet z dupy, masz rację :D",0,0,,
"@lovemyprinceed Chciałabym, ale chyba mam zapalenie ucha i jestem wykończona przez ten ból ew",0,0,,
@K_Paczkowski Artykul w @MONEY branża transportowa chyli sie ku upadkowi na 34 tyś firmu upadło 17 w roku 2017,0,0,,
"@R_A_Ziemkiewicz 500+, dzień wolny, ale jacy to patrioci, co nie wiedzą że nacjonalizm to nie patriotyzm",0,0,,
@KWyszkowski Obudziłeś się po całym dniu czy wytrzeźwiałeś dopiero?,0,0,,
@kojoteqTS skoro go bronisz to znaczy że sam byś tak zrobił.Ja bym po czymś takim nie potrafił spojrzeć kumplom w oczy @MichalMichalak,0,0,,
Prezes Gersdorf dostała od PAD propozycję nie do odrzucenia,0,0,,
@przeglad @JakubRzezniczak czytał to ktos przed publikacją ?,0,0,,
@KatherineAFC Po prostu chciałem zrozumieć tą obsesje. Pozdrawiam.,0,0,,
Kto chce zadecydować czy jakieś zdjęcie nadaje się do pokazania społeczeństwu?,0,0,,
@RyszardTerlecki Już ci się troi w oczach. Coś ty ćpał?,1,2,szy,
"@TOMirski_9 @CCC_Polkowice @BIGdyniaSSA jakie 0:4, kiedy i z kim ?",0,0,,
"Krotko i na temat🖒\n\nWojciech Sumliński zatrzymany na lotnisku w Londynie. \""Policja pyta o ekstremistyczne poglądy\""\n\nhttps://t.co/gfZ3U8lyqT",0,0,,
"RT @nietabeata: Krotko i na temat🖒\n\nWojciech Sumliński zatrzymany na lotnisku w Londynie. \""Policja pyta o ekstremistyczne poglądy\""\n\nhttps:/…",0,0,,
"@lis_tomasz Chłopie \""ogarnij sie i wyjedź z miasta\"". Pogódź się z wygraną PIS i nie kompromituj się...",0,0,,
"RT @michal_sztendur: @lis_tomasz Chłopie \""ogarnij sie i wyjedź z miasta\"". Pogódź się z wygraną PIS i nie kompromituj się...",0,0,,
@survi777 nie ma za co.Również miłego :),0,0,,
@Swiecickicwp @lkwarzecha @VisionExpress Dziękuję za korekcję tweeta 😉,0,0,,
@Tysol @KWyszkowski Żałość mnie ogarnia jak was czytam.,0,0,,
@Kardon1986_2 Pep chyba nie wydał autobiografii.,0,0,,
@MiBiBialonski @WislaKrakowSA @SportINTERIA w końcu ktoś wiarygodny pisze o tym że się jednak coś pozytywnego dzieje w klubie :),0,0,,
Gdzie są w Warszawie koncerty jazzowe na żywo w weekendy? 🎺🎷🎹,0,0,,
Ej ja już mam normalnie wszystko  na messengerze,0,0,,
@cezarygmyz Pod warunkiem że są trzeźwi,0,0,,
@Tessi777 @tomEKeye @Janusz1967 To otwórz sobie okno i wywietrz. Świerza dawka tlenu dobrze wpływa na mózg.,0,0,szy,
@Bogo136 @ZetWuuEee to się jeszcze dogadamy :),0,0,,
"@kam1inski @LSigfryd Dwie drużyny które wszyscy obrażają , będą w finale",0,0,,
"Dziennikarka miażdży intelektualnie wysłannika @ZiobroP, gdzie ja żyję",0,0,,
@StarlightMaddie Nie mogę do Ciebie napisać. :(,0,0,,
"@smok05 Z wypadku zrobiono morderstwo, z morderstwa zrobiono mit a z mitu politykę",0,0,,
@HomoMediaevalis Piątek jest za krótki na dawanie ffów,0,0,,
"@Asjienka Ja mam protezę biodra i bajpasy, ale tolerancję na antybiotyk",0,0,,
@luuvmyzaynxx AAAAA GRATULACJE WIDZISZ!!! JESTEM MEGA MEGA DUMNA!!,0,0,,
"@Palikot_Janusz To ja lepiej, na kacu takim ze nie wiem co to za wybory, w tym momencie nie ma kompromisów",0,0,,
@mmakusie @romanimielski @AGozdyra Spoko. Bye. Wiem że prawda boli.,0,0,,
@smok05 @Andruszkiewicz1 @pisorgpl @tvn24 @OnetWiadomosci blisko do Rosji albo na Białoruś,0,0,,
Co ty na zjebie bez godności @niegrzeczny_zen,0,0,,
@dkowalski_ @ZelekZyzynski Mają Cie Żelek na tablicy 😉,0,0,,
@muchomorzasty W której minucie drugi gol? :),0,0,,
"@zmierczi93 @sirtimon90 @EmilKot @PogonSzczecin Nieeee, Gryszkiewicz nie grał, to akurat nie o nim.",0,0,,
"@PVRISEXUAL Nie mam pojęcia i aż mi głupio, że wszystko zdjęli",0,0,,
"@MRusiecki @HeelPiTeRo Do gry ofensywnej to jedno, ale jak pressing siadł po jego wejściu...",0,0,,
@magru89 @Wixi93 Wziął babę do burdelu to mu wybiła z głowy burdel na całe życie ;-),0,0,,
@ProjektM0gul @Angie777W chyba @ProjektM0gul  nie tylko płacze ?,0,0,,
@KGrzeszkowski uff to dobrze że nie gracie w LM bo jeszcze bardziej by się to odbijało na wynikach !,0,0,,
"@sierpowy7 @Jagiellonia1920 Monaco, Wolverhampton... I od razu można się domyśleć, kto jest agentem chłopa :D",0,0,,
"@JustaBlaszczyk spokojnie, czerwiec coraz bliżej :)",0,0,,
"@Gasiuk_Pihowicz Do roboty, a nie łazić po ulicy z nietrzeźwymi KODowcami. Piwko im smakuje, palce lizać.",1,2,atk,
"RT @Loco_Mario_PL: @Gasiuk_Pihowicz Do roboty, a nie łazić po ulicy z nietrzeźwymi KODowcami. Piwko im smakuje, palce lizać.",1,2,atk,
@DamianDukat @SzkoTS @krism84_ @ZetWuuEee Sam Boniek kiedyś stwierdził że piro powinno być legalne bo to urok meczu,0,0,,
"@RadioMaryja proszę o podanie dalej, może jakiś brat dał rozgrzeszenie",0,0,,
@BartoszMalewski @MediaNarodoweMN No cóż. Widać że dziczy w Polsce nie brakuje,0,0,,
@TwaroTwaro 55 tys kibiców na meczu z ogorkami jak oni to robią,0,0,,
@K_Stanowski @wilkowicz zamiast się cieszyć że mamy fajną reprezentacje to się tylko czepiasz o byle co,0,0,,
@JustaBlaszczyk jak można było się domyślić chodziło mi o komentarze odnośnie meczu,0,0,,
"@MateuszMiga O czym pani prezes wspomniała kilka dni wcześniej chodzi mi o \"" kilkunastokrotny wzrost budżetu \""",0,0,,
"@typicalpolish @Cenckiewicz odstawaliśmy demograficznie od tych dwu wymienionych państw, Japonia miało ze 100 mln ludzi my ze 20",0,0,,
Prawie 2500 osób widziało moje indy  XDDD,0,0,,
@SadykPasza Niekoniecznie ostatnio prezesi w pl patrzą na trenerów okiem oszczednosciowym,0,0,,
@SzJadczak Prosimy o kolejne rewelacje. Bardzo nas to interesuje.,0,0,,
"Andzik nago biega  i krzyczy bierz mnie, a ja leżę i się śmiję, a w nocy xd",0,0,,
@WitoldBanka @MSiT_GOV_PL pączka ogórkiem? To podchodzi pod jakąś nową dyscyplinę.,0,0,,
"Góralski jest wszędzie, Krychowiaka nie ma nigdzie.",0,0,,
Nie wiem co moja mama teraz robi??? Miała mi podpisać papiery???,0,0,,
@RadioMaryja @AndrzejDuda Twarz? Z Tobą zyskuje mordę i to taką zapyziałą.,1,2,"szy, atk",
@Pan_Avanti @KuchKuba @PiotrKoszecki Skoro dzisiejsze stadiony na nic nie pozwalają to sam widzisz że to było idiotyczne.,0,0,,
Dzwonił kumpel i pytał dlaczego w #krk jest coraz mniej łabędzi?\n- Bo #Gowin  szybciej do chleba dopływa. \n#życie,0,0,,
RT @cycleszek1: Dzwonił kumpel i pytał dlaczego w #krk jest coraz mniej łabędzi?\n- Bo #Gowin  szybciej do chleba dopływa. \n#życie,0,0,,
@AlaKaszuba Szkoda że nagle po filmie a nie od zawsze w tym temacie co niektórzy zdobyli się na odrobinę odwagi.,0,0,,
@TomaszWilczews1 @daria_utf Baba jaga żółto czerwona ;-),0,0,,
@hanejko_p @kamilkasprzak12  a gra chociaż dobrze w tej 1 lidze ? Bo w ekstraklasie było słabo,0,0,,
"@lis_tomasz A \"" Spieprzaj dziadu \"" ?",0,0,,
"RT @carroo12: @lis_tomasz A \"" Spieprzaj dziadu \"" ?",0,0,,
"@Jurasmma Sorry, ale oglądając KSW mam inne wrażenie.",0,0,,
@m_banned @notomasz @prawolewak Możesz jaśniej? Bo oba elementy Twojej odpowiedzi nie mają się nijak do tego co napisałem.,0,0,,
@1916ad1923 @Maslo1981 @StomilOlsztynSA 27. Przeniesiono z 26 na 27,0,0,,
"@PSzubartowicz Nie, będę siedział i patrzył jak zaraza pisowska się rozprzestrzenia",0,0,,
@chandlersdance Zobaczymy w ogóle później jak pociągi i w tedy ewentualnie coś wykombinujemy 😂,0,0,,
@DawidWildstein @KWyszkowski Bo tu tępy pajac jesteś to nie umiesz.,1,2,,
@ZelekZyzynski Z całym szacunkiem ale żona waga piórkowa wiec niema szans z wagą cięższa ;),0,0,,
